Unnamed: 0,Character,Line,Season,Episode_Number
39955,Jim, am i blocking anybody can everybody see,7,4
39956,Andy, its normal big deal yeah sure it has some herpes on it but you know what its just as normal as anyone elses  ,7,4
39958,Michael, well there was a little bit of a learning curve in the conversation department but between the sheets we were like jordan and pippin,7,4
39960,Michael, because we work together,7,4
39962,Michael, am i the princess,7,4
39964,Michael, sighs ok so im the guy at the station,7,4
39971,Michael, i have herpes  ,7,4
39972,Michael, i used to think that she was the one or at least a the one and if i called that one so wrong  ,7,4
39973,Andy, herpes like all stds is a consequence of sex can anyone else name any other consequences,7,4
39975,Andy, writing on board ok i guess i can make a pros column feels,7,4
39978,Andy, express love magical,7,4
39980,Andy, umm ok is that different from feels unbelievable,7,4
39982,Andy, then i will write it down,7,4
39984,Andy, i actually had that down in the cons column but,7,4
39986,Andy, ok umm ill move that thrill of risk,7,4
39988,Andy, yes thank you such as,7,4
39990,Andy, yes unplanned pregnancy,7,4
39993,Pam, hey our baby was not a mistake she was a surprise,7,4
39994,Jim, good,7,4
39997,Andy, ok unplanned pregnancy going in the pros column  ,7,4
39998,Dwight, next stop is helene youre gonna wanna make a left on willow which is a little ways away uh ill remind you,7,4
39999,Michael, you know i dont know if i trust jans judgment she,7,4
40000,Dwight, jan knows paper,7,4
40001,Michael, no im not talking about paper relationships they have the ability to point out if the man is making a bigger deal out of something that is really there,7,4
40002,Dwight, wait what holly said,7,4
40003,Michael, yes i dont,7,4
40004,Dwight, forget it michael today is about herpes,7,4
40005,Michael, i know i know,7,4
40006,Dwight, who gave it to you who has it and who is going to pay,7,4
40007,Michael, got it,7,4
40008,Dwight, to answer your question about jan no jan is insane why do you think i got left willow now,7,4
40009,Michael, im trying god  ,7,4
40010,Michael, walks into park with dwight hi stranger long time,7,4
40012,Michael, im michael we dated for a while,7,4
40015,Michael, oh hey dwight would you take my grandmother for a walk while i talk to helene,7,4
40016,Dwight, come on old lady lets go,7,4
40018,Dwight, come on  ,7,4
40019,Andy, who can tell me what the safest form of sex is,7,4
40021,Andy, incorrect the only true form of safe sex ok abstinence,7,4
40023,Andy, i just thought id bring it up in case someone in here was practicing abstinence thats all  anybody,7,4
40024,Pam, andy thats way too personal of a question,7,4
40025,Andy, well someone could answer if they want to looks at erin hopefully ok in that case i will now show you how to put this condom on using this pencil stanley laughs,7,4
40026,Andy, what,7,4
40028,Andy, well im not gonna use my penis oscar its not exactly hard right now anyway ,7,4
40030,Andy, im doing this for you meredith,7,4
40032,Andy, well did you h di gah does no one appreciate what im doing right now throws pizza box at painting and leaves  ,7,4
40034,Michael, did i make more of what we had then what was really there,7,4
40036,Michael, just a quirky indie movie weird sort of thing breaking all the rules but had to end because the summer was over for you,7,4
40038,Michael, jerk walks off  ,7,4
40039,Dwight, michael attempting to get out of the car on the side in which michael parked too close to a bush michael ignores him and walks into a building,7,4
40041,Michael, real entertainers like billy joel,7,4
40043,Michael, carroll how are you,7,4
40045,Michael, im great i saw youryour sign outside and i decided im going to pull in and maybe buy a house from her,7,4
40047,Michael, no,7,4
40049,Michael, weird,7,4
40051,Michael, he sounds like a nice guy  ,7,4
40052,Andy, i dont know i mean people were being really mean to meredith,7,4
40054,Andy, how is that relevant to anything,7,4
40056,Andy, the only reason i said that is because you asked me so politely it was very difficult for me to say no,7,4
40058,Michael, oh wow another living room,7,4
40060,Michael, you put the tv here you put the family over here,7,4
40062,Michael, someone told me that i romanticize relationships,7,4
40064,Michael, i have herpes,7,4
40066,Michael, i just found out today its uh right there,7,4
40068,Michael, mmhmm im sorry,7,4
40070,Michael, im between specialists right now,7,4
40072,Michael, well i believe in love at first sight,7,4
40074,Michael, i knew what i was thinking at the time but right now it just seems ridiculous,7,4
40075,Dwight, walking downstairs excuse me someone died in the upstairs bathroom didnt they,7,4
40078,Andy, no im just sweating,7,4
40080,Andy, im not crying im just sweating,7,4
40082,Andy, ok,7,4
40086,Michael, hi holly its michael i just wanted to call and let you know that i was thinking about what you said its just you know  its weird today i ended up seeing a lot of women that i used to date and in my mind they were all great and then when i actually saw them it was mostly a freak show and you and me that must have been a real train wreck you know what holly youre wrong you are wrong i remember every second of us and talking to them today i dont feel for them anything like what i feel for you i didnt joke with any of them i joked with you you are the only one who was actually happy to hear from me and i dont know why you downgraded what we had but i did not make us up ok  oh wait and you should talk to a doctor because you might have herpes bye  ,7,4
40088,Michael, oscar we once sucked face in public as part of an office presentation to destroy the stigma of gay kissing do you recall,7,4
40090,Michael, you may have given me a sexually transmitted disease,7,4
40092,Michael, herpes duplex,7,4
40093,Dwight, it was probably just an ingrown mustache hair but we have to be exhaustive,7,4
40094,Michael, i have already contacted all of my exlovers except for you,7,4
40096,Dwight, im gonna need a list of every man youve ever had sex with im talking train stations mens rooms,7,4
40097,Michael, flower shops fireworks celebrations,7,4
40098,Dwight, fence with a hole in it,7,4
40099,Michael, moolit gandala carrage drive through central park,7,4
40100,Dwight, the woods behind the liquor store the swamp behind the old folks home,7,4
40101,Michael, an electric car dealership oscar gets up and starts leaving,7,4
40102,Dwight, the democratic primaries,7,4
40103,Michael, oscar think abou think door slams   ,7,4
40115,Michael, nice,7,5
40117,Pam, okay,7,5
40118,Michael, she is a beaut,7,5
40119,Dwight, cant beat a horse a horse is a bike that peddles itself,7,5
40121,Michael, oh look at that pushing bike  smooth roll,7,5
40129,Pam, crashing sound michael,7,5
40130,Michael, oh god,7,5
40132,Michael, yes i can ride a bike i take spinning classes three times a month i think i know how to ride a bike  ,7,5
40133,Jim, are you sure you once knew how to do this,7,5
40134,Michael, i did yes i had those extra wheels on the backthat support you pam and jim begin wheeling him michael michael,7,5
40136,Dwight, yeah,7,5
40137,Pam, come on michael yeah,7,5
40138,Jim, just steer more now,7,5
40139,Michael, crashes into jim and pams parked car oh my god,7,5
40140,Pam, not the car,7,5
40141,Jim, no no,7,5
40142,Michael, ow grunts stumbles to his feet you never forget whoo  ,7,5
40143,Dwight, how do i look,7,5
40144,Jim, amazing how do i look,7,5
40145,Dwight, normal ugly,7,5
40146,Jim, well i do the best with what ive got lets go,7,5
40147,Dwight, alright wait wait wait wait for me its weird if i come in slightly after  ,7,5
40148,Dwight, we have a big meeting with the chief buyer for frames select steve nash,7,5
40149,Jim, hes not the steve nash hes big though hes kind of likescrantons steve nash,7,5
40150,Dwight, will you stop trying to put it in terms you think theyll understand its condescending,7,5
40151,Jim, im not doing that im just explaining,7,5
40152,Dwight, and who is this the steve nash,7,5
40153,Jim, phoenix suns point guard,7,5
40154,Dwight, no,7,5
40155,Jim, no nothin,7,5
40156,Dwight, no mr jock hipster,7,5
40157,Jim, well im neither of those things so  ,7,5
40158,Andy, reading cornell magazine whoa libby dirketts got married big red mazel tov to the libster ooh says here dan becker fell off the side of kilimanjaro in a climbing accident it appears dans sherpa survived to tell the taleoh my god,7,5
40160,Andy, no he died its broccoli rob you know this guy i showed you his picture on facebook,7,5
40162,Andy, some vermontbased alums can hear broccoli rob blatt 96 in the state milk lobbys new milk awareness song calciyum featuring phishs trey anastasio says broccoli trey and i had a ton of fun in the studio and i think you can hear it in the song',7,5
40164,Andy, yeah yeah its great,7,5
40166,Andy, i was the artsy musical one in here comes treble i had four solos broccoli rob had three right uhh  ,7,5
40167,Dwight, go tell her were here youre good with receptionists,7,5
40168,Jim, oh ha ha ha dwightmotions to lobby,7,5
40169,Dwight, crap  ,7,5
40170,Dwight, danny cordray is the worst,7,5
40171,Jim, well by worst you mean the best,7,5
40172,Dwight, the best salesman ever he works for osprey paper over in throop steals more clients from dundermifflin than anyone,7,5
40173,Jim, so the situation is the worst,7,5
40174,Dwight, also he slept with pam,7,5
40175,Jim, no he didnt dwight mouthing yes he did  ,7,5
40176,Jim, tell em,7,5
40177,Pam, nothing happened we went on a couple of dates he never called me again,7,5
40178,Jim, what he never called you i thought you said it just fizzled,7,5
40179,Pam, thats fizzling i mean someone has to start the fizzle,7,5
40180,Jim, yeah i thought you started it,7,5
40181,Pam, no i liked him for a couple of days four years ago jim nodding repeatedly you know i have a kid with you right,7,5
40182,Jim, ahhh  ,7,5
40183,Dwight, im gonna intimidate him okay,7,5
40184,Jim, okay great,7,5
40185,Dwight, watch this,7,5
40186,Jim, im just gonna watch,7,5
40187,Dwight, speaking loudly so anyway she says that is the biggest penis i have ever seen and i said i know thats why i brought you to the penis museum where tickets are a thousand dollars well hello danny,7,5
40189,Jim, shaking hands how are ya,7,5
40191,Dwight, what are you doing,7,5
40193,Dwight, like hell you are,7,5
40194,Jim, dwight,7,5
40195,Dwight, hes not just here for the coffee jim wake up  ,7,5
40196,Michael, brainstorming session is now open anyone has an ideacell phone rings hold on sorry sorry sorry hello,7,5
40197,Jim, hey its jim listen this is important are you busy,7,5
40198,Michael, oh hey no im not busy whats up,7,5
40201,Michael, its jim okay yes,7,5
40202,Jim, listen you gotta get over here cause were pitching steve nash and danny cordray is here,7,5
40203,Michael, you need the big guns yes,7,5
40204,Jim, yes,7,5
40205,Dwight, whatd he say what did he say,7,5
40206,Jim, the big gun thing dwight grabs at phone stop,7,5
40207,Michael, i will see you in ten bye hold tight hangs up well i know a lot of you thought that my sales days were behind me and to be honest so did iand the only reason i got out of the sales game was to be reluctantly called back in,7,5
40208,Pam, you dont look reluctant michael you look really eager,7,5
40209,Michael, laughing no i dont have time for this are you kidding me,7,5
40210,Pam, you dont,7,5
40211,Michael, no okay runs out the door all right  ,7,5
40212,Andy, knocking knockityknock dont knock back just kidding you can knock its your office do you have a minute,7,5
40214,Andy, not to go all sherlock holmes on you but i can tell by the reflection in your glasses that youre entering points into weight watchers dot com,7,5
40216,Andy, im starting a band and i need you on keyboards,7,5
40218,Andy, this is for pleasure,7,5
40220,Andy, im willing to pay you,7,5
40222,Andy, yeah,7,5
40224,Andy, sixty bucks a session,7,5
40226,Andy, yes  ,7,5
40227,Dwight, there he is,7,5
40228,Michael, oh no thats a male model,7,5
40229,Jim, no thats him,7,5
40230,Michael, thathello michael scott dundermifflin paper company,7,5
40232,Michael, nice to meet you,7,5
40234,Michael, yeah wellwe call it overkill why am i telling you my strategy,7,5
40236,Michael, all right,7,5
40238,Michael, buhbye i could swear that guy was a male model,7,5
40240,Michael, oh thank you all right on the count of three its showtime ready one two,7,5
40241,Jim, nope not doing that,7,5
40242,Dwight, ive been in showtime mode since breakfast,7,5
40243,Michael, okay you knowall right just forget it then,7,5
40244,Jim, showtime,7,5
40245,Michael, its showtime ohnever mind lets go  ,7,5
40246,Michael, when i knock on your door you know who it is its michael scott weve been together forever and we,7,5
40248,Michael, you know what you are having some problems with your loading dock are you not all right were going to deliver to you on weekends,7,5
40250,Michael, and you know what else were gonna do i cant believe im gonna say thiswe are going to offer you our paper at cost i know i could get in a lotta trouble for this so youd better shake my hand right now,7,5
40251,Dwight, hes not kidding,7,5
40252,Michael, shake it shake it,7,5
40254,Dwight, oh,7,5
40256,Michael, okay thank you,7,5
40258,Michael, thanks steve  ,7,5
40259,Dwight, jim talked too much,7,5
40260,Jim, no i didnt,7,5
40261,Dwight, yes you did,7,5
40262,Michael, stop it just stop it we did what we should have done we just got bested pounds the elevator button why is there a door close button if it doesnt even close the door  ,7,5
40263,Michael, how do i feel about losing the sale its like if michael phelps came out of retirement jumped in the pool bellyflopped and drowned  ,7,5
40264,Michael, you know who we always lose out to staples the big guys osprey theyre a small company theyre smaller than we are whats our excuse how do we combat this guy stanley how do we combat him,7,5
40266,Michael, okay you know what you clearly dont care so why dont you just leave,7,5
40268,Michael, why dont you go outside andtake a shot of insulin and have a nap okay,7,5
40270,Michael, i dont know your frame your buildwhy dont you have a glass of apple juice and tell me youre not a diabetic stanley stands to leave see i could tell by the sound you made when you stood up that you haveokay yes phyllis,7,5
40272,Michael, oh my god,7,5
40273,Dwight, i know how we can learn his tricks  ,7,5
40274,Dwight, what i am about to show you is of the utmost secrecy,7,5
40275,Jim, is that your office,7,5
40276,Dwight, yes jim and with a little tweaking it becomes a different office we lure danny to it and watch him sell,7,5
40280,Michael, you know what this is this is a stinger,7,5
40281,Jim, a what,7,5
40282,Michael, like the movie,7,5
40283,Jim, i think you mean the sting,7,5
40284,Michael, paul newman robert redford theyre bank robbers,7,5
40285,Jim, nope different movie,7,5
40286,Dwight, the sting the sting  ,7,5
40289,Jim, meredith was the perfect choice to play the head of the company her lunch break lined up with our appointment with danny andthats it thats really all we were looking for  ,7,5
40292,Jim, meredith van helsing,7,5
40293,Dwight, van helsing was a respected professor before he was a vampire killer,7,5
40294,Jim, okay but what is he more famous for,7,5
40295,Michael, shhh hey thats my mug,7,5
40296,Jim, you know this isnt real tv right,7,5
40297,Michael, yes  ,7,5
40299,Andy, in falsetto please mr president,7,5
40301,Andy, yeah,7,5
40303,Andy, yeah but im using my falsetto,7,5
40305,Andy, yeah well itd sound a lot better if you actually sang with some soul,7,5
40307,Andy, thats a lie,7,5
40309,Andy, i just was hoping to maybe save your voice in case we did a novelty song about frogs,7,5
40311,Andy, okay threeway argument between a drummer a keyboardist and the front man lead singer wonder whos gonna win this one two three four  ,7,5
40314,Michael, oh no no no dont,7,5
40315,Dwight, people cant keep their true natures hidden for long and this guy is smoldering like a tire fire,7,5
40316,Michael, testify,7,5
40317,Jim, okay hes not that goodlooking i dont understand why everybodys obsessed with this,7,5
40318,Michael, yeah he is that goodlooking,7,5
40319,Dwight, hes very very handsome,7,5
40320,Michael, okay,7,5
40322,Michael, pull it together all right stop lookin at him,7,5
40326,Michael, ohmy god hes making her sell to him  ,7,5
40327,Andy, everyone finishes listening to song okay honest feedback time oscar,7,5
40329,Andy, but do you think it could be famous like in a car commercial or something,7,5
40330,Pam, not really its kinda weird that a grown man is singing from the point of view of a little girl,7,5
40331,Andy, i feel like i can see someone ice skating to it you know like in the olympics,7,5
40333,Andy, rude and not helpful,7,5
40335,Andy, well thatreally bums me out,7,5
40340,Michael, stay,7,5
40343,Dwight, oh,7,5
40345,Michael, oh,7,5
40346,Dwight, oh man,7,5
40348,Jim, we gotta get someone else in there right now  ,7,5
40349,Jim, youre an exec at pennsylvania solartech and,7,5
40351,Jim, what do you mean,7,5
40352,Dwight, i told you youre an exec at stark industries a corporation you inherited from your father,7,5
40353,Jim, will you stop stop it stop it heres the storythey need meredith somewhere else asap okay,7,5
40355,Jim, so youre taking over you just gotta get her out of there as soon as you can,7,5
40357,Dwight, then make him pitch to you,7,5
40358,Jim, yes,7,5
40359,Dwight, we gotta see what hes got,7,5
40360,Jim, exactly you can do this,7,5
40361,Dwight, okay and rememberyoure not gay,7,5
40362,Jim, stop it its gonna be great,7,5
40364,Jim, and listen if anything else happens justroll with it  ,7,5
40370,Jim, who else we got  ,7,5
40371,Dwight, okay youre a young hotshot from stark industries youve just bought this company meredith is fired its a whole new regime hes gotta pitch to you now,7,5
40373,Jim, great sounds awesome just have him pitch to you,7,5
40374,Michael, dont let us down,7,5
40380,Michael, no no no,7,5
40381,Jim, no no no no,7,5
40382,Michael, im goin in,7,5
40383,Dwight, michael no michael stop it no,7,5
40384,Michael, stop stop oh my god enters office okay stop it stop it stop it gross stop it please everybody stop,7,5
40386,Michael, i said stop okay dannythis is not pennsylvania solartech this is dundermifflin paper company this is meredith palmer,7,5
40388,Michael, dont get away from him please just leave get out of here go forever,7,5
40390,Michael, i owe youa most sincere and humble apology we were trying to watch you to see your sales technique so we could stop losing so many clients to you,7,5
40392,Michael, a surveillance room next to this one,7,5
40394,Michael, yes and its the sincerest form of flattery,7,5
40396,Michael, well,7,5
40398,Michael, okay you know what it wasnt just me jim and dwight are behind that wall in the surveillance room and it was their plan as well,7,5
40399,Dwight, no,7,5
40400,Jim, no no no no,7,5
40402,Michael, no we dont heresheres my point danny listen you have to understand that we are not normally like this we justwe wanted to know your tricks,7,5
40404,Michael, you are you are you are stop it stop it stop closes door you are a good salesman and because of thati want you to work for me,7,5
40406,Michael, so you will,7,5
40408,Michael, hold it hold it forcing door closed hold on hold on wait wait wait wait wait wait danny i want you to look at me do you want your life to be betteror to be worse or to stay the same,7,5
40410,Michael, answer the question do you want a better life danny,7,5
40412,Michael, i know i know,7,5
40414,Michael, do you want more freedom less freedom or to stay the same,7,5
40416,Michael, i can give you more moneytheres your better life i can let you come and go as you pleasetheres your freedom and you already know dundermifflin has the best service and the best prices but you beat us anyway can you imagine how well you would do selling our stuff  ,7,5
40417,Michael, everyone may i have your attention i would like to introduce you to mr danny cordray he is going to be joining us as our new traveling salesman say hello to danny,7,5
40419,Michael, okay you know what no no this is not some sort of construction siteor all of italy where you can just go around treating people like meat we are to respect him i respect him because he reminds me of somebody can anybody guess who that is,7,5
40422,Michael, no no no somebody in this office,7,5
40424,Andy, thanks kevin,7,5
40425,Michael, no me right sorta likea little younger version of me,7,5
40427,Dwight, michael,7,5
40428,Michael, yes,7,5
40429,Dwight, can i talk to you about something,7,5
40430,Michael, no you may not,7,5
40431,Dwight, its about this very announcement you just made,7,5
40432,Michael, i said no,7,5
40433,Dwight, michael,7,5
40434,Michael, were not,7,5
40435,Jim, michael i think you really want to talk to him,7,5
40436,Michael, okay letsall right all right lets talk please dont let him leave pointing to danny dont leave dont let him,7,5
40438,Jim, you hired him,7,5
40439,Michael, guys let me ask you something do you want your life to be better or worse or stay the same,7,5
40441,Michael, okay wellget ready cause its gonna get better,7,5
40443,Michael, no no wrong he would have stolen your clients but you know what he cant now this guy used to steal sales from us now hes going to steal sales for us,7,5
40444,Dwight, wheres he gonna sit theres no more seats,7,5
40445,Michael, he doesnt need to sit hes a traveling salesman look i am not going to exclude good people from our staff simply because they are threatening to you and unless you have a better argument than that i suggest you leave,7,5
40447,Dwight, wheres he gonna park theres no more reserved parking spots,7,5
40448,Michael, goodbye  ,7,5
40452,Andy, reverse snobbery,7,5
40454,Andy, sometimes i feel like life has passed me by,7,5
40457,Andy, holy crap are you kidding me you just made thatthats amazing,7,5
40459,Andy, singing which me am i gonna be today,7,5
40461,Andy, i gotta closet full of mes am i gonna be the happy me,7,5
40463,Andy, oh my gosh were almost out of time how much for another half hour,7,5
40465,Andy, wait seriously,7,5
40467,Andy, so were just like jamming as friends,7,5
40469,Andy, closet full of mes  ,7,5
40471,Jim, did ya,7,5
40473,Jim, im just kidding she told me about it,7,5
40475,Jim, oh,7,5
40477,Dwight, you snubbed her,7,5
40478,Jim, dwight please,7,5
40479,Dwight, let me handle this jim drop the act cordray okay we all know that you probably thought that pam was too meh or thin without being toned but i wanna tell you somethingshe is one of the plain hearty women of scranton that make this city great and so what if she doesnt wear makeup pam mouthing i wear makeup we like her better that way and you steal clients dont you dont you,7,5
40481,Dwight, oh thats different is it okaythief you better check your things people in fact where are my keys oh there in my pocket false alarm okay awkward pause soyoure gonna be workin here,7,5
40483,Dwight, welcome aboard,7,5
40485,Jim, hey crazy umsothats it youre justyoure fine,7,5
40486,Dwight, its after 500 jim im not gonna take this home shakes dannys hand,7,5
40488,Dwight, pleasure,7,5
40490,Michael, this morning danny cordray stole a sale from me so what do i do i go out and i steal danny cordray the sale that mattered i made boom funny thing about it we dont even need him we already have packer on the road chhguuh crap i forgot about packer  ,7,5
40494,Andy, falsetto ill be your croak madame,7,5
40498,Andy, croak croak croak bullfrog in love,7,5
40500,Andy, ribbit,7,5
40514,Jim, stanley just drank oj out of my mug and didnt seem to realize that it wasnt his hot coffee so the question has to be asked is there no limit to what he wont notice  ,7,6
40518,Andy, shirtless wearing only a tie handbag,7,6
40520,Andy, shh shhh watches jim put a cardboard box over stanleys monitor  ,7,6
40521,Michael, standing outside the conference room wearing fake teeth watching stanley walk in all right everybody take a seat as you may have heard our branch on the planet jupiter is up eight thousand percent in sales ,7,6
40524,Pam, turns around is wearing a mustache bye stanley love you waves stanley leaves,7,6
40525,Dwight, standing next to a pony so long stanley,7,6
40530,Michael, a lot of people are really getting into halloween this year puts head down over fake bomb made from cardboard high pitched voice six seconds macgruber lifts head pams got a lot of fun stuff planned puts head down high pitched voice uh two seconds macgruber lifts head including a costume contest and bobbing for apples and a ouija board ohhh boom ohh explosion throws fake bomb takes off sunglasses points to camera macgruberrrr  ,7,6
40531,Pam, people are really into the costume contest this year might have something to do with the prize maybe youve heard of it the 2011 scranton wilkesbarre coupon book worth over fifteen thousand dollars in savings  ,7,6
40532,Jim, stop ,7,6
40533,Dwight, has his hands around jims neck too late if i was the real scranton strangler youd be so strangled right now if youre out there strangler you will get caught by me ,7,6
40534,Jim, sounds like someones really trying to convince us that hes not the scranton strangler,7,6
40535,Dwight, to my chickens im the scranton strangler  looks at pam ohho thats very funny looks like someone decided to dress up as old dwight schrutes mom,7,6
40536,Pam, what,7,6
40537,Dwight, youre only one third as beautiful and only half her height,7,6
40538,Pam, im supposed to be olive oyl and it makes more sense when im standing next to popeye but jim doesnt want to put his costume on,7,6
40539,Jim, places pipe in mouth i am popeye  ,7,6
40540,Jim, ive never really been a costume guy even when i was a kid it just felt like something i was too old for and then this morning when pam hands me this little number holds up popeye costume shakes head no  ,7,6
40542,Michael, macgruber,7,6
40544,Michael, oh here we go,7,6
40546,Michael, laughs oh who likes to water ski on lake erie no waiwhere does dracula like to water ski,7,6
40547,Dwight, lake erie  ,7,6
40549,Michael, so wait drivers are going to be able to sell paper on the road,7,6
40555,Michael, blackula,7,6
40557,Michael, oh so i almost forgot youll find this hilarious apparently corporate is going to have drivers sell paper on their routes now thats like exactly sort of the idea that you had,7,6
40559,Michael, yeah im sorry i blew this you should have gotten credit for that man,7,6
40561,Michael, really were good,7,6
40563,Michael, okay reaches out and shakes darryls hand okay,7,6
40565,Michael, oh its a ream of paper thought you might hit me  ,7,6
40566,Michael, darryl philbin is the greatest guy in the world and you know what id like i would like to have all the racists brought together and take darryl philbin out to lunch just to see what theyre missing   ,7,6
40584,Dwight, pam is gonna choose whoever has a scent most like that of her father does anyone remember what her dad smelled like,7,6
40587,Jim, so four years ago when i was in stamford connecticut and dating someone else pam went on two dates with danny which was obviously the greatest love story ever told given how much people are walking on eggshells around us,7,6
40588,Pam, we were basically romeo and juliet,7,6
40589,Jim, thats right,7,6
40590,Pam, except where juliet doesnt have that great a time and romeo doesnt call back after two dates,7,6
40591,Jim, yikes,7,6
40592,Pam, but ive learned to love again puts her arm on jims shoulder hes a cartoon sailor,7,6
40593,Jim, oh no,7,6
40594,Pam, and looks so handsome in his uniform please,7,6
40595,Jim, no no im not gonnano  ,7,6
40596,Andy, tuna tuna do you want us to skip this party,7,6
40597,Jim, i dont care  ,7,6
40599,Andy, you know what else pulling fake teeth out of his mouth thethis this sucks for jim right but it also sucks for us because we dont get invited to a ton of halloween parties puts teeth back in,7,6
40601,Andy, removes teeth creeds going  ,7,6
40602,Jim, madge from the warehouse just made her first sale madge we should have been doing this a long time ago  ,7,6
40603,Michael, erin would you please do me a solid and get darryl philbin on the speakerphone,7,6
40605,Michael, hi darryl come out here please,7,6
40607,Michael, you need to stop being so shy come out here and embrace who you really are superstar,7,6
40609,Michael, yeah i bet it is if youre gonna do your job well here you gotta get used to being embarrassed,7,6
40611,Pam, leans over toward erin um hit the speakerphone button the speakerphone button the same button as you hit before or sit on it,7,6
40612,Michael, this whole delivery slash sales idea you know whose idea that was that was darryl philbins he thought of that way before the corporate fat suits,7,6
40614,Michael, i got in the way i said no and it just stopped but then corporate comes up with this idea but you know what they need to know that it was yours and i dont care if i take a bullet were gonna call them were gonna put them on speakerphone right now,7,6
40616,Michael, and we are going to straighten this out,7,6
40617,Andy, screw corporate they probably stole the idea anyway,7,6
40618,Michael, mmhm,7,6
40620,Michael, im a little peeved at darryl right now,7,6
40621,Dwight, he went to gabe behind your back,7,6
40622,Michael, no he didnt go behind my back he went over my head,7,6
40623,Dwight, he went over your head to go behind your back ,7,6
40624,Michael, what is taking someone from behind,7,6
40625,Dwight, no shh michael listen this cannot stand we cant have workers going straight to corporate makes your job superfluous ,7,6
40626,Michael, it was a good idea though,7,6
40627,Dwight, yeah heres another good idea corporate chain of command we need to strangle darryls idea   ,7,6
40628,Andy, hey danny,7,6
40630,Andy, im really sorry but we cant come to your party tonight,7,6
40632,Andy, you were,7,6
40635,Andy, were just like totally caught in the middle here,7,6
40637,Andy, well jim and pam basically begged us not to go,7,6
40654,Dwight, garbage magnet throws magnet garbage magnet god magnets are interesting enough you dont need to tart them up with some design to michael i cant believe this doesnt make you mad,7,6
40655,Michael, staring at gabe and kevin what the hell are they talking about,7,6
40656,Dwight, hmm kevin and gabe probably about the extremes of the human physique,7,6
40657,Michael, do you think that kevin is going over my head i dontsees kevin and gabe fistbump oh my god okay all right all right you know what thats inappropriate kevin i am your boss and if you have something to say it goes through me and then i take it to gabe chain of command do you understand,7,6
40659,Michael, oh youre sorry ,7,6
40661,Michael, what did you just thought ,7,6
40663,Michael, all right,7,6
40665,Michael, okay,7,6
40667,Michael, well dont let it happen again,7,6
40669,Michael, i,7,6
40673,Jim, that is crazy we would never care if andy or kevin went to your party,7,6
40675,Pam, oh my gosh people keep blowing it out of proportion its not even a history,7,6
40677,Jim, its not like you guys had some long relationship right big painful breakup i dont know about ,7,6
40679,Pam, it was two,7,6
40681,Pam, no we um we had plans for a third but then i dont know you never called me back so,7,6
40682,Jim, oooh you cant handle the truth laughs,7,6
40684,Pam, yeah stops laughing it was though thats what happened ,7,6
40686,Pam, hmmmm  ,7,6
40687,Michael, okay this whole going over my headgate is making people act weird the chain of command is crumbling do you know what just happened i just made kevin cry and gabe looks like lady gaga thats not halloween halloween should be a day in which we honor monsters and not be mad at each other,7,6
40689,Michael, you went over my head and then you lied to my face so my head and my face have taken a beating,7,6
40691,Michael, okay that might help if you said im sorry in front of everybody,7,6
40693,Michael, in front of me,7,6
40695,Michael, so thats it,7,6
40697,Michael, is it ,7,6
40699,Andy, sookehhh removes teeth bill compton from true blood,7,6
40705,Pam, okay everybody after you walk the runway everyone has to vote for who gets the coupon book and you cant vote for yourself,7,6
40707,Michael, yeah i gotta get in on this mocking darryl hey its cool man i work in the warehouse im cool im hip and im jive and i dont care about nobody do you know who i am happy halloween jerk  ,7,6
40708,Michael, still dont know who i am ill give you a hint i go over other peoples heads,7,6
40709,Pam, michael this is a bad idea,7,6
40710,Michael, whats a bad idea,7,6
40711,Pam, dressing up as somebodyi mean when has that ever worked for you,7,6
40712,Michael, never tosses wig okay you know what fine  im not darryl and thank god im not darryl,7,6
40716,Pam, angela as the nurse  ,7,6
40719,Michael, hey can i play why dont you ask if darryl is a bad friend who backstabs people in the back,7,6
40720,Jim, we have one question to ask the spirit world and you want us to ask that,7,6
40722,Michael, aaah darryl moved it you moved it,7,6
40724,Michael, dwight you saw darryl move it right,7,6
40725,Dwight, lets just say i saw exactly what the two of you wanted me to see  ,7,6
40726,Dwight, i know how to sit on a fence hell i can even sleep on a fence the trick is to do it face down with the post in your mouth   ,7,6
40727,Michael, if you had one word you would use to describe darryl what would that word be,7,6
40734,Jim, hey,7,6
40736,Jim, when you work hard you play hard around here  even if you dont work hard oh heres something uh why didnt you ever call pam back,7,6
40738,Jim, yeah i mean im not saying that everyone has to fall in love or anything im just saying but you know to not even call her back is,7,6
40740,Jim, could be but you also called her the second time so you had the number right,7,6
40742,Jim, nope ,7,6
40748,Pam, id remember talking about jim that wasnt it,7,6
40749,Jim, just tell her the real reason,7,6
40751,Jim, hey she had a nice time it seems rude,7,6
40752,Pam, i did and its just one of those things thats going to keep gnawing at me like gnaw gnaw why why didnt he i have no idea why,7,6
40754,Jim, hey man,7,6
40755,Pam, thank you thank you i got it now i know you thought i was a little dorky you know gibberish sounds okay well excuuuuse me  ,7,6
40757,Michael, thank you,7,6
40760,Michael, if theyre good ideas im not gonna say no,7,6
40762,Michael, that wasokay you make one mistake in fifteen years and you drag me over the coals after everything i did for you,7,6
40764,Michael, oh,7,6
40766,Michael, well,7,6
40769,Michael, stop it stop stop were thinking were thinking about it,7,6
